precio_comunitario,porcentaje_vs_red,ahorro_prom_abs,ahorro_prom_pct,prob_ahorro,utilidad_prom,margen_prom,prob_perdida,es_factible,score,pct_incentivo_usuario,pct_incentivo_empresa
623.8422404933197,0.7798028006166495,-17964.74741616709,-0.007055608861678532,0.3298,485514.8144947029,0.15484529766300867,0.0,False,0.06102107379682503,0.0,1.0
630.329564919493,0.7879119561493663,-39978.57434615399,-0.015285318830904122,0.1548,504845.8459720755,0.15993811652977633,0.0,False,0.020260276818367118,0.0,1.0
636.8168893456664,0.796021111682083,-60565.977501772715,-0.023005596653819134,0.0682,526280.6594998622,0.1656557673892515,0.0,False,-0.0024639176576733944,0.0,1.0
643.3042137718396,0.8041302672147995,-82413.48026516069,-0.031192900183327196,0.0196,546892.0150750075,0.1709166699333994,0.0,False,-0.017915030128329037,0.0,1.0
649.791538198013,0.8122394227475163,-103110.35163914073,-0.03891808720876976,0.0054,569167.3324403279,0.17667663397986702,0.0,False,-0.026162661046138833,0.0,1.0
656.2788626241863,0.8203485782802329,-126457.71638043654,-0.047731965411802274,0.0004,592482.9973382105,0.18273490511142598,0.0,False,-0.03333237578826159,0.0,1.0
662.7661870503597,0.8284577338129496,-146241.58879335364,-0.055086462352870395,0.0,612503.046301833,0.18763300217034226,0.0,False,-0.03856052364700927,0.0,1.0
669.253511476533,0.8365668893456664,-168124.8161659446,-0.06333694391711403,0.0,634960.9911141247,0.19329943065200372,0.0,False,-0.044335860741979816,0.0,1.0
675.7408359027064,0.844676044878383,-189207.98293964518,-0.07121773459867996,0.0,655111.1587168146,0.19812587495620423,0.0,False,-0.04985241421907597,0.0,1.0
682.2281603288798,0.8527852004110997,-212053.72180812183,-0.07984082557491368,0.0,676275.9219195504,0.2033023432191996,0.0,False,-0.05588857790243957,0.0,1.0
688.7154847550531,0.8608943559438164,-231638.3555387105,-0.08710381505967114,0.0,698086.714908106,0.20849320544654656,0.0,False,-0.060972670541769795,0.0,1.0
695.2028091812265,0.8690035114765331,-253872.72973845448,-0.0954426359435801,0.0,719657.3638069874,0.2135260101420195,0.0,False,-0.06680984516050606,0.0,1.0
701.6901336073997,0.8771126670092496,-275627.67888646375,-0.10367109297213521,0.0,741913.945538364,0.2187964145682697,0.0,False,-0.07256976508049465,0.0,1.0
708.1774580335732,0.8852218225419665,-296429.88098334643,-0.11137269495961939,0.0,763094.182482792,0.22352762862222517,0.0,False,-0.07796088647173358,0.0,1.0
714.6647824597464,0.8933309780746831,-318246.5132672699,-0.1195589275056106,0.0,783348.0375620424,0.22808542003006724,0.0,False,-0.08369124925392742,0.0,1.0
721.1521068859198,0.9014401336073997,-339540.9902718194,-0.12745714072072253,0.0,803885.9131706706,0.23265880754543458,0.0,False,-0.08921999850450577,0.0,1.0
727.6394313120932,0.9095492891401165,-359800.300528518,-0.13512527801364713,0.0,826605.5301929562,0.23768106184880536,0.0,False,-0.09458769460955298,0.0,1.0
734.1267557382665,0.9176584446728332,-383453.70319439686,-0.14409729255286693,0.0,847781.3161487265,0.24239701327617785,0.0,False,-0.10086810478700685,0.0,1.0
740.6140801644399,0.9257676002055498,-404233.0372737046,-0.15175813567194837,0.0,869017.3193605463,0.246817190598018,0.0,False,-0.10623069497036386,0.0,1.0
747.1014045906132,0.9338767557382666,-424853.7852503859,-0.15944838239585005,0.0,891142.9956192699,0.25152433416315256,0.0,False,-0.11161386767709502,0.0,1.0
753.5887290167866,0.9419859112709833,-446328.0893080911,-0.16758789693612533,0.0,912810.4015003681,0.25619784831300074,0.0,False,-0.11731152785528773,0.0,1.0
760.0760534429598,0.9500950668036998,-468183.2602197556,-0.17575665632624204,0.0,934180.1949205154,0.2605814835144556,0.0,False,-0.12302965942836942,0.0,1.0
766.5633778691333,0.9582042223364167,-488927.46080957813,-0.18350986388628554,0.0,954319.8346088453,0.2647092212598354,0.0,False,-0.12845690472039986,0.0,1.0
773.0507022953066,0.9663133778691332,-511263.8202422621,-0.1919676431128787,0.0,977536.7508836166,0.2694273446466901,0.0,False,-0.1343773501790151,0.0,1.0
779.53802672148,0.97442253340185,-532422.822027669,-0.19985750383287368,0.0,997912.848312346,0.2734947490907372,0.0,False,-0.13990025268301157,0.0,1.0
786.0253511476533,0.9825316889345665,-553486.1100014772,-0.2077606206505523,0.0,1021005.558348114,0.278215900586901,0.0,False,-0.14543243445538662,0.0,1.0
792.5126755738266,0.9906408444672833,-576012.1405489533,-0.21621305070857633,0.0,1041126.8786326002,0.2820414752434602,0.0,False,-0.15134913549600343,0.0,1.0
799.0,0.99875,-596131.0131647333,-0.22365935553426006,0.0,1063034.366966793,0.28630927552077556,0.0,False,-0.15656154887398202,0.0,1.0
